setting,target,control,predictor_set,cv_spearman_mean,cv_spearman_sd,oof_spearman,n_pred,n_defined_folds,controls
gemma_2_2b,kl_mean,robust,direct_logit_only,0.41610447346485147,0.07660278036191596,0.4001688907654529,4,5,"frequency,act_mean_firing"
gemma_2_2b,kl_mean,robust,coactivation_only,0.25663795498749653,0.16329296855944528,0.2648678318647985,2,5,"frequency,act_mean_firing"
gemma_2_2b,kl_mean,robust,full_no_magnitude,0.4647624340094471,0.07499890060296317,0.45622906921188006,15,5,"frequency,act_mean_firing"
gemma_2_2b,kl_mean,robust,full_all,0.5464406779661017,0.0993205612079077,0.5360637340414893,19,5,"frequency,act_mean_firing"
gemma_2_2b,kl_mean,effect_only,frequency_only,0.12851128762917344,0.17489741677749385,0.05696341718654984,1,5,effect_l2
gemma_2_2b,kl_mean,effect_only,actmag_only,0.10679633231453185,0.2116025672626432,0.052683696485516504,1,5,effect_l2
gemma_2_2b,kl_mean,effect_only,geometry_only,0.10983050847457629,0.17158842490328685,0.10172646362737363,5,5,effect_l2
gemma_2_2b,kl_mean,effect_only,direct_logit_only,0.09205890525145874,0.11049064828032566,0.09426326959188434,4,5,effect_l2
gemma_2_2b,kl_mean,effect_only,coactivation_only,0.17756043345373718,0.16148578547182205,0.167754752830587,2,5,effect_l2
gemma_2_2b,kl_mean,effect_only,full_no_magnitude,0.1410169491525424,0.1537024668075506,0.14481983133145923,15,5,effect_l2
gemma_2_2b,kl_mean,effect_only,full_all,0.1601333703806613,0.11354738853233762,0.16269114101267793,19,5,effect_l2
gemma_2_2b,kl_per_effect,none,frequency_only,0.14714564423725243,0.13664457287651885,0.02543295825220116,1,5,
gemma_2_2b,kl_per_effect,none,actmag_only,0.216371214226174,0.15770624008775536,0.09963755152835031,1,5,
gemma_2_2b,kl_per_effect,none,geometry_only,0.14143928869130312,0.1288162702373254,0.12347159412882364,5,5,
gemma_2_2b,kl_per_effect,none,direct_logit_only,0.33475965545985004,0.02416953593183513,0.307501638907099,4,5,
gemma_2_2b,kl_per_effect,none,coactivation_only,0.09158099472075579,0.08768706690680773,0.011607240080445336,2,5,
