feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_sae_frac,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
776,0.32613998651504517,0.47477152943611145,1.0000596046447754,0.9969750642776489,0.5160180926322937,0.00830078125,0.008321027271449566,1.002439022064209,0.10852228850126266,2.5589513778686523,269.1165466308594,0.04803864285349846,0.3431304097175598,6.74837589263916,79.11764526367188,46.913082122802734,0.8320750594139099,10.543708801269531,0.0009148850804194808,14.104166984558105,4.029857635498047,3.4999169264240804,13.416666984558105,3.329315366647387,1.1124866008758545,0.8231750726699829,0.6617353558540344,0.6617353558540344,0.0,0.10065826028585434,0.0001029020277201198,2.5534903902890155e-05,0.22595274448394775,0.12455406785011292,1.0,48
919,0.34687262773513794,0.47220543026924133,1.0000545978546143,1.8256008625030518,0.3557525873184204,0.0078125,0.026608221232891083,3.4058523178100586,0.39074283838272095,10.265496253967285,375.9013977050781,0.04568839073181152,0.31753435730934143,6.82222843170166,93.875,43.11171340942383,1.0172237157821655,10.538299560546875,0.0011894464259967208,13.166666984558105,4.162282466888428,3.163328548138576,12.6875,3.048207340671582,1.1704028844833374,0.9962253570556641,0.6334153413772583,0.6334153413772583,0.0,0.1961255520582199,0.00012922065798193216,3.104562429374877e-05,0.43974870443344116,0.26995664834976196,1.0,48
932,0.29451656341552734,0.4664856195449829,1.0000489950180054,1.0561269521713257,0.5523280501365662,0.0048828125,0.005959194153547287,1.2204430103302002,0.09822449088096619,2.1488447189331055,357.6530456542969,0.03085736557841301,0.2774331569671631,6.476518630981445,86.9000015258789,37.804447174072266,0.9412472248077393,10.536043167114258,0.0012301113456487656,11.1875,3.8356547355651855,2.9167119415362075,10.8125,2.8189450608143236,1.18285071849823,0.7643111944198608,0.5191733241081238,0.5191733241081238,0.0,0.16536925733089447,0.00010531434963922948,2.7456681225283576e-05,0.34462597966194153,0.06784816086292267,1.0,48
983,0.6155018210411072,0.7054176330566406,1.0000413656234741,3.0754494667053223,0.24975138902664185,0.00244140625,0.017507320269942284,7.170998573303223,0.4529087245464325,14.65403938293457,887.0497436523438,0.01712392456829548,0.1616872102022171,5.618098258972168,66.80000305175781,46.86119842529297,1.0794005393981934,10.52336311340332,0.0011524752480909228,19.875,3.765266180038452,5.278511265042069,19.1875,5.095921252729292,1.1449072360992432,1.685490608215332,0.46825331449508667,0.46825331449508667,0.0,0.1737266331911087,8.466090366709977e-05,2.2484706098889435e-05,0.324701189994812,0.3604229688644409,1.0,48
1038,0.44024285674095154,0.4741356670856476,1.0000406503677368,1.5334696769714355,0.3793298006057739,0.0146484375,0.030644334852695465,2.091986656188965,0.3200211226940155,5.21762228012085,158.08169555664062,0.07640714943408966,0.4028629660606384,6.572768211364746,72.33333587646484,36.24860382080078,1.39651358127594,10.514965057373047,0.0016211982583627105,13.0625,3.7489020824432373,3.4843534661335736,12.75,3.4009957277093252,1.2420108318328857,0.9582266807556152,0.6156353950500488,0.6156353950500488,0.0,0.1858321875333786,0.0001482016232330352,3.9532006859226654e-05,0.29354164004325867,0.787102222442627,1.0,48
1129,0.5107353329658508,0.6360774040222168,1.000032901763916,0.8955658078193665,0.49829837679862976,0.04638671875,0.026575496420264244,0.5729117393493652,0.15973462164402008,2.138395309448242,68.77303314208984,0.18773546814918518,0.5520808100700378,7.974327564239502,73.68421173095703,25.86958885192871,0.8806478381156921,10.525940895080566,0.001483104657381773,15.104166984558105,3.3408315181732178,4.52108011349412,14.416666984558105,4.315293023004128,1.1935670375823975,0.8233940005302429,0.510190486907959,0.510190486907959,0.0,0.13327541947364807,6.71929374220781e-05,2.0112638681549894e-05,0.369539350271225,0.3525664508342743,1.0,48
1139,0.3554670512676239,0.43733686208724976,1.0000253915786743,1.1096636056900024,0.5353910326957703,0.0244140625,0.033629272133111954,1.3774549961090088,0.28301116824150085,6.338118553161621,181.11366271972656,0.1147531270980835,0.4669053852558136,7.555018424987793,70.66000366210938,48.92870330810547,1.5784941911697388,10.501855850219727,0.0015764927957206964,10.8125,4.254017353057861,2.541715060661574,10.5,2.4682550878100833,1.1224498748779297,0.7942186594009399,0.6123060584068298,0.6123060584068298,0.0,0.18462148308753967,0.00011106594320153818,2.6108483751392603e-05,0.36678311228752136,0.5926442742347717,1.0,48
1169,0.40790387988090515,0.5284723043441772,1.0000468492507935,1.2314026355743408,0.4826495349407196,0.01611328125,0.018767476081848145,1.164720892906189,0.20071840286254883,3.835435152053833,224.80140686035156,0.08250018209218979,0.40751561522483826,7.2401909828186035,72.66666412353516,33.25230407714844,0.9734163284301758,10.532535552978516,0.0013851188123226166,11.583333969116211,3.166858196258545,3.657673698880643,11.104166984558105,3.5063669609878176,1.1221203804016113,0.6970514059066772,0.5417958498001099,0.5417958498001099,0.0,0.13877403736114502,8.282803173642606e-05,2.615463855398896e-05,0.29443565011024475,0.3099604547023773,1.0,48
1240,0.296174556016922,0.34994643926620483,1.000054121017456,1.6165417432785034,0.47397395968437195,0.00537109375,0.008117088116705418,1.5112541913986206,0.16057997941970825,4.665778636932373,622.4892578125,0.03342986851930618,0.24220025539398193,6.274232864379883,67.54545593261719,34.85487747192383,0.9351547956466675,10.532289505004883,0.0011768806725740433,5.833333492279053,3.8523783683776855,1.5142161333424333,5.520833492279053,1.433097414123684,1.0932047367095947,0.4889988899230957,0.5539494752883911,0.5539494752883911,0.0,0.16978144645690918,7.124339754227549e-05,1.8493354116549042e-05,0.5698270201683044,0.10757147520780563,1.0,48
1394,0.34062883257865906,0.4416027367115021,1.0000314712524414,1.5123871564865112,0.3829120099544525,0.00390625,0.0038704476319253445,0.9908345937728882,0.07018022239208221,1.884149193763733,459.1273498535156,0.02555946074426174,0.25262853503227234,6.347661018371582,79.5,43.698699951171875,1.065489411354065,10.528116226196289,0.0012567031662911177,13.458333969116211,4.14890718460083,3.2438262264892743,13.166666984558105,3.1735265136064057,1.1527376174926758,1.0822319984436035,0.5259753465652466,0.5259753465652466,0.0,0.14950963854789734,0.00012606683594640344,3.0385552154663813e-05,0.33682170510292053,0.03605938330292702,1.0,48
