alpha,feature,positive_probability,degenerate_rate,gain,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,discovery_selectivity,predicted_collateral,predicted_residual_collateral
8.0,1512,0.5832387865666533,0.0,-0.18030053221445996,0.1990914,0.34543267,1.0,0.87967443,0.8453813,0.0068359375,0.027565992,4.0325108,0.3367876,5.318591,157.33278,0.04089351,0.34439695,7.0820613,116.85714,57.628708,0.72732794,12.157799,0.0002801842,1.0466005,4.539356359498056,0.4069050330418198
8.0,1540,0.6540798760252073,0.0,-0.10945944275590591,0.14473455,0.22688243,0.99999994,0.8671022,0.89244384,0.012207031,0.06684452,5.4759035,0.68059707,15.432492,206.54933,0.06591326,0.40702915,7.362281,109.48,56.52584,0.8565755,12.156488,0.00031319188,0.6258618,3.738697198138716,-0.4924383740572837
8.0,1721,0.7491323172483438,0.0,-0.014407001532769415,0.22400618,0.33634472,1.0000001,1.0027289,0.7749897,0.008300781,0.053837933,6.4858875,0.6658873,14.237941,241.0336,0.048038643,0.35452121,7.019682,107.17647,71.28134,0.98166436,12.160571,0.00026498892,0.4524927,6.143864503375196,1.0464259234760052
8.0,2795,0.5827748650820771,0.0,-0.18076445369903615,0.17305528,0.26347455,1.0,0.97255653,0.8274913,0.0034179688,0.022352573,6.539724,0.41701713,12.659129,539.00745,0.02282177,0.24359556,6.090557,76.57143,57.00346,1.4314474,12.149691,0.0005263034,0.5767028,2.7703375591198065,-0.9495671824632052
8.0,3361,0.9134703335633579,0.0,0.1499310147822447,0.16748135,0.62897265,1.0,0.8305121,0.90013194,0.0068359375,0.026593607,3.8902647,0.32360348,4.9767265,152.64531,0.04089351,0.3449306,6.820259,92.07143,64.21791,0.6982365,12.168707,0.00023723453,0.473365,3.264896718881781,-0.4757319418206489
8.0,3796,0.748544494616605,0.0,-0.014994824164508258,0.16175736,0.20599735,1.0,0.8927085,0.8275912,0.014160156,0.07050894,4.97939,0.6325454,11.580106,130.48972,0.074343786,0.43315023,7.229888,88.06896,54.41941,0.8882103,12.159267,0.0002731483,0.5503604,4.969203614273432,0.293843354527437
8.0,3887,0.5824737532966537,0.0,-0.1810655654844595,0.13127963,0.18853855,1.0,0.89573544,0.8806647,0.0048828125,0.020218758,4.1408014,0.29485074,5.7628593,235.91362,0.030857366,0.29925653,6.718522,104.7,57.93914,0.72451854,12.162458,0.00026033225,0.53885996,2.9202547774911247,-0.9354071331273416
8.0,4082,0.666071186812284,0.0,-0.0974681319688292,0.20089407,0.326488,1.0000001,0.92302895,0.8196629,0.0087890625,0.0465133,5.29218,0.53323287,10.38154,192.57877,0.05035992,0.3692787,6.859332,82.833336,61.753387,0.9932985,12.154535,0.00033274142,0.68825835,5.0648003853335,0.5759208665638422
8.0,4152,0.5832773017415699,0.0,-0.18026201703954337,0.1361579,0.17810982,1.0,0.92999357,0.82685244,0.0029296875,0.013182925,4.4997716,0.26291162,8.482052,630.81396,0.020013848,0.22557698,6.0741987,83.333336,63.790344,0.942409,12.158383,0.00030767656,0.6849371,3.1774538580688705,-0.8146174582544538
8.0,4267,0.8320697942593446,0.0,0.06853047547823132,0.22980976,0.31053364,1.0,1.1242307,0.7752855,0.0029296875,0.019801365,6.758866,0.45939493,17.615416,1104.8859,0.020013848,0.20363267,6.2687554,103.166664,90.87547,1.3850455,12.159679,0.00035456487,0.91047716,4.664294003256436,-0.4732885742156048
8.0,4313,0.6658495959903424,0.0,-0.09768972279077082,0.23371787,0.45799577,1.0,1.1265563,0.9109434,0.0068359375,0.035274994,5.160228,0.45115128,8.521376,214.03651,0.04089351,0.33832312,7.0084906,113.21429,87.167816,1.0812492,12.160185,0.00025638315,0.5575772,3.806731067508953,-1.565950279777116
8.0,4800,0.4176574676190891,0.0,-0.34588185116202413,0.17667525,0.24439159,1.0,0.92141795,0.8160146,0.0048828125,0.026536556,5.4346867,0.40499282,9.642231,318.46213,0.030857366,0.2932195,6.576316,95.1,64.49485,0.79679537,12.160206,0.00026801162,1.6706421,4.300827189985897,0.0915899787654636
8.0,5062,0.5834324190266974,0.0,-0.18010689975441585,0.16868474,0.3851157,1.0,0.90003,0.823537,0.010253906,0.042055644,4.1014266,0.43134186,7.5424924,136.50237,0.057165034,0.39409062,7.0962048,94.90476,71.287834,0.9581585,12.1657505,0.00027416702,0.73343045,4.972384917157955,0.4315328490637932
8.0,5171,0.6668662780333156,0.0,-0.0966730407477977,0.14098918,0.17409626,1.0,0.8993292,0.87439585,0.008300781,0.033632778,4.0517607,0.38265082,8.067898,178.90053,0.048038643,0.36705443,6.9692273,91.23529,56.30405,0.8053255,12.157722,0.0003274743,0.6362468,3.4320801847119777,-0.4129654533931496
8.0,5459,0.750298292254835,0.0,-0.013241026526278232,0.24328533,0.3380648,0.99999994,1.0462171,0.88024133,0.0146484375,0.08893469,6.0712748,0.7621502,11.19266,89.94073,0.07640715,0.44041684,7.3878126,118.73333,78.12937,0.9827929,12.151245,0.0002884594,0.41554794,5.845293440960568,0.1511957646088401
8.0,5669,0.5005204632034292,0.0,-0.263018855577684,0.13700777,0.27893618,1.0,0.9004437,0.91697264,0.033203125,0.17356181,5.2272735,1.0286674,13.777017,58.58207,0.14570603,0.5423073,7.756334,93.55882,55.814682,0.73223704,12.1592,0.00028751497,0.5539947,4.289227965593691,-1.1189244190642085
8.0,5941,0.7491465431521647,0.0,-0.014392775628948584,0.23363285,0.3552928,1.0,0.9169974,0.8220775,0.008300781,0.03274123,3.9443552,0.36225417,5.4063807,128.45201,0.048038643,0.37008375,6.8845506,84.94118,68.959755,0.93966734,12.154215,0.00029342299,0.78532624,5.294430584292195,0.5643839005158133
8.0,6354,0.7485559201741125,0.0,-0.014983398607000709,0.30438384,0.44293743,1.0,1.1705025,0.6748709,0.0068359375,0.05953914,8.709725,0.79293495,18.596268,272.95563,0.04089351,0.33248094,6.7052994,94.07143,93.81719,1.2617396,12.171444,0.00028771267,0.99777704,7.588451299034263,1.8595590130256592
8.0,6492,0.8322753850710191,0.0,0.0687360662899058,0.1590513,0.21068203,1.0,0.8872462,0.8482884,0.0126953125,0.062373795,4.913136,0.58128065,9.472071,121.79386,0.068048745,0.42066967,7.250024,92.96154,56.36669,0.7042453,12.162653,0.00026465685,1.2149945,4.576643132135052,0.3060794062616893
8.0,7052,0.7494660594093148,0.0,-0.014073259371798486,0.17479216,0.24479342,0.9999999,1.0173935,0.8301219,0.0024414062,0.013959205,5.7176905,0.29044992,7.91724,496.55038,0.017123925,0.20721364,5.6545835,68.6,59.547604,0.79322577,12.158213,0.00030240475,0.46628976,2.903306092295439,-1.0339951159919754
8.0,8000,0.9156858015339822,0.0,0.1521464827528689,0.20172434,0.38794482,1.0,0.86926097,0.8948834,0.014160156,0.066375524,4.687485,0.5832261,8.726132,103.231674,0.074343786,0.43531692,7.3444686,91.24138,57.824417,0.6028525,12.158259,0.0002486079,1.9315612,4.4306383605355375,0.0497993750306992
