feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,resid_error_delta_norm,resid_change_explained_energy,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx,matched_feature
10,0.15674088895320892,0.19795992970466614,1.0,,,,,,,,,,,,,96.3050765991211,3.365058183670044,10.461921691894531,0.0020872203167527914,18.6875,34.342647552490234,0.5441484954238323,13.5625,0.3949171354748214,1.6169556379318237,0.6348540782928467,1.2562541961669922,0.40282756090164185,0.8323737382888794,0.8323737382888794,0.0,0.34496763348579407,0.00693458691239357,0.00020192348012119113,0.3265301287174225,,1.0,48,863
11,0.16849477589130402,0.19308070838451385,1.0,,,,,,,,,,,,,89.65213775634766,2.204336643218994,10.52593994140625,0.0011045843129977584,24.6875,42.35674285888672,0.5828469879381184,19.33333396911621,0.45644052539548724,1.7969754934310913,0.7041189074516296,1.346056342124939,0.45287495851516724,0.8501180410385132,0.8501180410385132,0.0,0.2331984043121338,0.006266752257943153,0.00014795170340036736,0.26261547207832336,,1.0,48,1021
12,0.17042772471904755,0.20285651087760925,1.0,,,,,,,,,,,,,86.00261688232422,1.788064956665039,10.526308059692383,0.0010460929479449987,20.6875,36.003700256347656,0.5745937180611523,16.875,0.4687018244003357,1.506467580795288,0.5767548084259033,1.2873783111572266,0.28034037351608276,0.7877453565597534,0.7877453565597534,0.0,0.41991594433784485,0.007445979863405228,0.00020681151682525587,0.48144906759262085,,1.0,48,1262
13,0.15926869213581085,0.18138335645198822,1.0,,,,,,,,,,,,,85.94972229003906,2.898108720779419,10.511472702026367,0.0017655640840530396,20.8125,36.042518615722656,0.5774429977029029,15.291666984558105,0.4242674365615731,1.6045548915863037,0.6448138952255249,1.2744821310043335,0.38231605291366577,0.8512052297592163,0.8512052297592163,0.0,0.21783864498138428,0.006328260526061058,0.00017557764460846348,0.2572895288467407,,1.0,48,1310
14,0.16415207087993622,0.19062525033950806,1.0,,,,,,,,,,,,,83.80572509765625,2.149008274078369,10.52823543548584,0.0012606868986040354,19.375,37.69269943237305,0.5140252697905522,15.4375,0.4095620698008593,1.5220849514007568,0.61214679479599,1.2978520393371582,0.2784835696220398,0.8172182440757751,0.8172182440757751,0.0,0.3646340072154999,0.009474540129303932,0.0002513627378635802,0.39925384521484375,,1.0,48,1396
15,0.16073620319366455,0.19904842972755432,1.0,,,,,,,,,,,,,81.9607162475586,2.481698751449585,10.518852233886719,0.0015889647183939815,21.0625,28.43788719177246,0.7406492560631307,17.0,0.5977940583061471,1.3011691570281982,0.5873245000839233,1.2258304357528687,0.10735231637954712,0.8276408910751343,0.8276408910751343,0.0,0.27813640236854553,0.0047387005761265755,0.00016663335579414015,0.3185393810272217,,1.0,48,1454
16,0.15892238914966583,0.1742057353258133,1.0,,,,,,,,,,,,,80.05579376220703,1.9141703844070435,10.533527374267578,0.0010979559738188982,18.4375,32.172218322753906,0.5730876189295638,14.583333969116211,0.45328966185304054,1.4043636322021484,0.5393922328948975,1.2928671836853027,0.15310490131378174,0.8236534595489502,0.8236534595489502,0.0,0.3158120810985565,0.00629930105060339,0.0001957994001361788,0.3292333781719208,,1.0,48,1555
17,0.16138756275177002,0.18872962892055511,1.0000001192092896,,,,,,,,,,,,,80.6700668334961,1.8794299364089966,10.515266418457031,0.0011721944902092218,20.5,30.536510467529297,0.6713275249667181,14.0625,0.4605143082850963,1.8916605710983276,0.7104160189628601,1.2918555736541748,0.5388675332069397,0.7904422283172607,0.7904422283172607,0.0,0.5521077513694763,0.006317739374935627,0.00020689133355903977,0.5688183307647705,,1.0,48,1591
18,0.1590304672718048,0.18595659732818604,1.0,,,,,,,,,,,,,99.67964935302734,4.44035530090332,10.438589096069336,0.002585216425359249,23.77083396911621,31.370376586914062,0.7577478037498145,17.854167938232422,0.5691410137546374,1.475563406944275,0.6568612456321716,1.3098973035812378,0.21640175580978394,0.8303331732749939,0.8303331732749939,0.0,0.1627979427576065,0.005545523017644882,0.00017677578719888244,0.18832218647003174,,1.0,48,1624
19,0.15911583602428436,0.1807473748922348,0.9999999403953552,,,,,,,,,,,,,82.00696563720703,2.447098970413208,10.526774406433105,0.001512576942332089,21.25,31.38599967956543,0.6770534700242402,17.14583396911621,0.5462892416588058,1.4105300903320312,0.6305257678031921,1.3135789632797241,0.13312023878097534,0.8441236019134521,0.8441236019134521,0.0,0.30703020095825195,0.0064860498532652855,0.00020665423811310472,0.31239616870880127,,1.0,48,1671
20,0.15638788044452667,0.1720251739025116,1.0,,,,,,,,,,,,,80.48209381103516,2.012238025665283,10.523463249206543,0.0011642298195511103,20.20833396911621,30.122989654541016,0.6708608340062691,17.354167938232422,0.5761104104039418,1.3565804958343506,0.563575267791748,1.249328851699829,0.14788466691970825,0.8479377627372742,0.8479377627372742,0.0,0.20888341963291168,0.004922948312014341,0.0001634282774332105,0.1815488040447235,,1.0,48,1859
21,0.16328994929790497,0.20286117494106293,1.0,,,,,,,,,,,,,85.57848358154297,2.9778852462768555,10.50732707977295,0.001617181347683072,17.89583396911621,32.359554290771484,0.553030916395828,15.270833969116211,0.47191113410212016,1.335047960281372,0.5261141657829285,1.2578670978546143,0.11062908172607422,0.8162602186203003,0.8162602186203003,0.0,0.26058030128479004,0.007837705314159393,0.0002422068376254655,0.3021584451198578,,1.0,48,1984
22,0.16826306283473969,0.19842807948589325,0.9999999403953552,,,,,,,,,,,,,85.6097412109375,3.1855392456054688,10.503990173339844,0.0014920332469046116,15.3125,30.725460052490234,0.498365198400839,12.583333969116211,0.4095409456367423,1.325614333152771,0.4986087679862976,1.2006173133850098,0.18149340152740479,0.8082364797592163,0.8082364797592163,0.0,0.32421159744262695,0.005922543816268444,0.00019275687993680228,0.3437155485153198,,1.0,48,2122
