alpha,feature,positive_probability,degenerate_rate,gain,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,discovery_selectivity,predicted_collateral,predicted_residual_collateral
2.0,20873,0.7506666635939231,0.0,-0.08147631056878402,0.27030882,0.31682852,1.0000414,0.9872755,0.5876079,0.0034179688,0.0029788886,0.8715377,0.062313206,2.1813838,813.1677,0.02282177,0.2242142,6.2010446,80.28571,34.73837,1.0269018,10.5248165,0.001286364,1.2300822,8.189364051375817,-2.1719912052353316
2.0,21101,0.8290287884058974,0.0,-0.003114185756809662,0.4795234,0.62054145,1.0000424,1.4046005,0.3817648,0.028808594,0.037076328,1.2869885,0.2842318,4.3006086,111.745445,0.13057601,0.49066192,7.549213,77.08475,30.303684,0.8430229,10.53167,0.0013592688,0.7966286,17.17498161583763,3.91850135676372
2.0,21359,0.8324100606356902,0.0,0.0002670864729831246,0.3319935,0.48066378,1.0000601,0.9123284,0.54822886,0.00390625,0.0034737168,0.8892715,0.06261863,1.7375793,473.63052,0.02555946,0.25474644,6.34687,79.0,38.848743,0.96918994,10.527967,0.0012436295,0.34322235,10.344495348214444,-0.658196833216145
2.0,23092,0.7490542748128064,0.0,-0.08308869934990071,0.5999354,0.7380183,1.0000393,1.1123449,0.43216953,0.008300781,0.0049831513,0.6003232,0.06884088,1.3699219,264.41254,0.048038643,0.3280647,6.621022,64.47059,21.278934,0.44797647,10.540152,0.0010782033,0.5636447,18.50396910453145,7.274767977350901
2.0,23510,0.8321990115364315,0.0,5.6037373724393547e-05,0.33894044,0.4345454,1.0000558,1.5958351,0.37000847,0.0024414062,0.0021198834,0.86830425,0.057686783,2.1817784,1115.1406,0.017123925,0.15590033,5.818705,73.0,39.818794,0.981241,10.530956,0.0011981651,1.8289726,11.848937802195081,0.45726877842784164
2.0,24097,0.6665395373371817,0.0,-0.16560343682552536,0.29272532,0.40022257,1.0000281,1.053908,0.54198205,0.0087890625,0.012212376,1.389497,0.19300772,5.231728,515.7752,0.05035992,0.31144118,7.0270467,82.611115,46.97848,1.2365247,10.515782,0.0013612256,0.68325335,8.429595980279165,-3.6583465721936466
2.0,24162,0.8327103098854423,0.0,0.0005673357227351516,0.42061988,0.5069039,1.0000371,1.9454575,0.37362713,0.0043945312,0.007953485,1.8098596,0.14044628,3.9669142,472.49066,0.028235715,0.26229987,6.36189,80.333336,44.408028,1.1505526,10.498726,0.0013841119,0.40190864,11.158731181189456,-0.7296238814251831
4.0,906,0.9143305626930669,0.0,0.08218758853035979,0.3643414,0.4983944,1.0000341,1.3883637,0.39058352,0.0087890625,0.011638192,1.3241677,0.18360247,5.5398335,538.8558,0.05035992,0.31470206,6.641223,65.44444,42.4186,1.0378828,10.515504,0.0012634406,0.9038265,12.49496425003746,0.33554582879541117
4.0,2083,0.8295442254699689,0.0,-0.0025987486927382397,0.3159094,0.46128297,1.000046,2.2197258,0.40591222,0.0024414062,0.0029667993,1.215201,0.07575872,2.9509063,1173.6249,0.017123925,0.17501415,6.0973816,91.4,34.84776,3.257655,10.49223,0.0027130414,0.18519397,4.432018821149535,-5.558517427018734
4.0,2643,0.7494559795547199,0.0,-0.08268699460798723,0.33232957,0.48884282,1.0000316,2.202213,0.4403447,0.0043945312,0.00656785,1.4945507,0.13703138,4.4421124,789.56714,0.028235715,0.2363353,6.5665274,90.111115,34.55186,0.9408347,10.527874,0.001208615,0.047108524,7.755714107556374,-2.4407002083345364
4.0,2761,0.9146220721304417,0.0,0.08247909796773456,0.31474796,0.37731,1.0000432,1.0976474,0.48705477,0.0073242188,0.0037983833,0.51860595,0.06033375,1.8649863,556.56537,0.043307357,0.30468127,6.611042,64.53333,44.491066,1.1157122,10.519659,0.0012000216,0.3545644,10.810785600956804,-0.9571388983807962
4.0,3661,0.5832020209345501,0.0,-0.248940953228157,0.43529072,0.49661335,0.99999446,1.2534873,0.44219416,0.0073242188,0.007385801,1.0084081,0.12360891,3.3503609,489.08728,0.043307357,0.29205596,6.7993574,78.46667,31.871498,0.75186265,10.529659,0.0011830169,0.33519623,13.072620635099973,1.1377313218970695
4.0,4637,0.7497594265732914,0.0,-0.08238354758941568,0.30637237,0.4870594,1.0000345,1.0249588,0.5714221,0.0126953125,0.012135476,0.9559021,0.16941911,4.4728622,418.23102,0.068048745,0.35004848,7.088505,71.57692,50.157597,1.3880314,10.517115,0.0013965704,0.7939487,9.001721821539036,-3.234205841009973
4.0,5222,0.5852755695329203,0.0,-0.24686740462978685,0.3829442,0.46018258,1.000033,1.5331336,0.48220193,0.0063476562,0.010870793,1.712568,0.15871772,3.2480829,271.8366,0.03844451,0.30779138,6.841205,87.23077,66.18334,1.6511645,10.565223,0.001105842,0.41923234,11.46877115346243,-1.9752634955746455
4.0,5799,0.7492313916251684,0.0,-0.08291158253753872,0.46605894,0.52238077,1.0000539,1.210882,0.42116296,0.0126953125,0.009389477,0.73960185,0.10458714,1.8878605,203.63579,0.068048745,0.38818443,6.7632375,60.423077,32.51827,0.90970373,10.5274105,0.0013633557,0.0500421,16.256830959486546,4.103446059792822
4.0,6882,0.9977885981400808,0.0,0.1656456239773737,0.36820683,0.51178646,1.0000482,1.6106931,0.48771513,0.008300781,0.01634017,1.9685099,0.21915375,4.9531217,301.43723,0.048038643,0.3388509,7.082926,95.05882,31.704063,0.7847022,10.52808,0.0012708339,0.33872357,9.898806070571016,-0.9011728979258808
4.0,7290,0.7503696123167174,0.0,-0.08177336184598971,0.3176023,0.4491131,1.0000479,1.0622927,0.5204026,0.005859375,0.0068137627,1.1628822,0.11956943,3.7320569,585.69763,0.03595768,0.27455866,6.5507984,74.833336,37.72086,0.9173238,10.525217,0.0012300169,0.39103165,10.16111185370896,-0.9384020702057405
4.0,8097,0.7035987286071759,0.0,-0.12854424555553123,0.46278962,0.6622032,1.0000275,1.1314999,0.4730124,0.017089844,0.019629128,1.1485844,0.19780138,4.5430408,215.08574,0.086486176,0.41737166,7.329465,73.942856,36.4808,1.0020587,10.532896,0.0012781261,1.243218,14.54786853673585,2.182946595225728
4.0,8156,0.832727617273728,0.0,0.0005846431110209105,0.43491554,0.5340256,1.000052,1.1886901,0.4635886,0.0048828125,0.004557007,0.93327504,0.09472262,3.1971262,744.8734,0.030857366,0.22884959,6.570891,82.7,37.82889,1.0375451,10.509584,0.0013940384,0.34364444,11.847259131612297,0.13671742739676235
4.0,8569,0.7492769775611426,0.0,-0.08286599660156446,0.37675205,0.44619602,1.0000343,1.2572631,0.39821994,0.0029296875,0.00213471,0.7286477,0.055774327,2.2028408,1242.6351,0.020013848,0.17632678,6.17541,87.166664,31.579536,0.76439494,10.529767,0.0012567651,0.3416068,12.474787094556582,1.1327657915105005
4.0,8915,0.8327758850646205,0.0,0.0006329109019134194,0.295346,0.368566,1.0000473,0.9357018,0.58884573,0.0043945312,0.0028058346,0.6384833,0.05464304,1.6341302,586.9033,0.028235715,0.24260493,6.4404426,81.888885,40.8861,0.9444276,10.529749,0.0011204691,0.4530036,8.858718428180353,-2.13468102396386
4.0,9113,0.9145492073973097,0.0,0.08240623323460261,0.38257036,0.48576286,1.0000366,1.2093823,0.55911756,0.0073242188,0.0068211877,0.9313195,0.10495307,2.627984,403.00226,0.043307357,0.30708328,6.951787,84.8,41.32139,1.3149694,10.503667,0.0017338092,0.31312937,9.097050733052866,-2.809048506596339
4.0,9926,0.8312680041611505,0.0,-0.0008749700015565631,0.48790893,0.55508846,1.0000279,1.3473022,0.39871204,0.0068359375,0.0040573413,0.5935311,0.06423449,1.5433294,400.98584,0.04089351,0.2992777,6.484335,68.42857,37.660103,0.8841294,10.541237,0.0011056692,0.1130902,15.884588408903175,3.6795188571668707
4.0,10019,0.9085030583907306,0.0,0.07636008422802354,0.38104868,0.480294,1.0000534,2.113841,0.33765268,0.0034179688,0.010044833,2.938831,0.25392124,8.914946,989.9739,0.02282177,0.18461782,6.268218,88.0,35.331116,1.5711019,10.531151,0.0014942613,0.3172475,10.244529011119115,-0.6234839431602999
4.0,10467,0.7491410215831517,0.0,-0.08300195257955545,0.29508325,0.44435892,1.0000312,1.5563897,0.5118913,0.0024414062,0.0021098242,0.864184,0.057169817,1.8251355,893.68243,0.017123925,0.14842619,5.74551,66.0,35.720387,0.82869977,10.531193,0.0011075282,0.3842412,8.781632869943198,-1.5630468211570046
4.0,10518,0.996843010187149,0.0,0.16470003602444194,0.3566951,0.5810544,1.0000635,1.5291547,0.4362077,0.0034179688,0.00706097,2.065838,0.14058888,3.8800976,529.89087,0.02282177,0.22751802,6.106046,73.71429,41.730385,1.2474724,10.51688,0.0013640439,0.24423885,10.375251861277633,-0.6545629896510677
4.0,11303,0.6643792453445106,0.0,-0.16776372881819646,0.3862617,0.4834437,1.0000497,2.3680067,0.35679168,0.0024414062,0.0051797675,2.1216328,0.12100655,3.7224276,659.5426,0.017123925,0.18074872,6.018714,90.6,37.7523,0.9332302,10.523674,0.0012083233,0.26623258,10.154678726625676,-0.7913413831165419
4.0,11898,0.5850382073210009,0.0,-0.24710476684170624,0.49443123,0.57285106,1.0000294,1.2899216,0.4302203,0.0024414062,0.0010115271,0.4143215,0.025815558,0.8985927,884.305,0.017123925,0.16592854,5.811999,75.6,34.901283,0.7888622,10.524234,0.0011946425,0.18364958,14.680049979822119,3.032917083728997
4.0,12092,0.8226581890921807,0.0,-0.009484785070526414,0.32733628,0.4285172,1.0000575,1.1510466,0.5358049,0.0048828125,0.008383241,1.7168877,0.17237984,5.4456506,704.1626,0.030857366,0.23649783,6.463421,77.5,42.34458,0.99437135,10.518503,0.0012462521,0.27185374,9.477567996918559,-1.8002284746539423
4.0,12265,0.6645992969230671,0.0,-0.16754367723964003,0.47514388,0.5277891,1.0000165,1.2447753,0.4502365,0.0068359375,0.008127599,1.1889516,0.15113904,4.914008,702.96814,0.04089351,0.2704501,6.625654,71.35714,37.659603,0.8647384,10.526722,0.0012472015,0.72705716,14.161661323377455,1.9204034172757918
4.0,12354,0.9981691092252731,0.0,0.16602613506256603,0.54539824,0.627901,1.0000117,1.6341087,0.33938074,0.0053710938,0.00813084,1.5138146,0.12671474,3.0186691,351.8679,0.03342987,0.2932762,6.3417797,77.72727,25.12642,0.8550008,10.509678,0.0017201572,0.9484624,16.007530569561872,3.9207234857221334
4.0,12636,0.8930121609397853,0.0,0.0608691867770782,0.38318816,0.46886548,1.0000416,1.156769,0.45391718,0.017578125,0.024279427,1.3812296,0.25579146,5.691912,236.46037,0.088457674,0.41143066,7.3592234,80.583336,31.41728,0.6942272,10.536261,0.0011318971,0.096348666,13.715913441999302,1.5885963493830646
4.0,13899,0.7498925624919744,0.0,-0.08225041167073266,0.4782283,0.6197345,1.0000403,1.5683095,0.41033095,0.0048828125,0.015305401,3.134546,0.3046922,10.263114,734.71826,0.030857366,0.24139896,6.3639336,76.4,34.142086,1.0584453,10.520575,0.0014296013,0.40990973,13.359105299142819,1.936769722594965
4.0,14072,0.7492089563262804,0.0,-0.08293401783642673,0.27376658,0.35973424,1.0000517,1.1829131,0.5396006,0.0024414062,0.0056685535,2.3218396,0.14785814,5.115576,955.48157,0.017123925,0.16554959,5.813143,74.4,38.972637,1.0048872,10.531749,0.0012120049,0.32112673,9.036151788076975,-1.6340221126647843
4.0,14224,0.8322918210033095,0.0,0.00014884684060234576,0.31868398,0.47134802,1.0000544,1.1288269,0.59097165,0.01953125,0.01790779,0.9168789,0.1790404,3.5306025,191.47238,0.096209176,0.42169192,7.4407907,73.05,51.177086,1.6580724,10.49286,0.0017008744,0.11644805,8.423667914759935,-4.220598449328797
4.0,16362,0.7496579088328872,0.0,-0.08248506532981992,0.29992017,0.39942262,1.0000458,1.2309372,0.4771462,0.0034179688,0.0029700832,0.86896145,0.08288441,3.3482385,1353.9996,0.02282177,0.16284241,6.349858,91.71429,39.63963,0.9576409,10.528781,0.0012150523,0.5367187,9.19156637523453,-1.9726998655126253
4.0,17016,0.8314950101145465,0.0,-0.0006479640481605875,0.44870415,0.50602907,1.0000242,1.1492496,0.428416,0.00390625,0.0031549714,0.8076727,0.075938255,2.974368,1194.8789,0.02555946,0.20296754,6.1890955,67.75,34.73257,0.7938366,10.524387,0.0011348804,0.428566,14.105280261572254,2.6150823535043717
4.0,17906,0.6659188488605045,0.0,-0.16622412530220265,0.39139858,0.47239316,1.0000287,1.1242204,0.4957335,0.024414062,0.017953992,0.7353955,0.14963701,2.4590569,125.72948,0.11475313,0.4676936,7.4202347,65.5,38.08253,0.94187313,10.499256,0.0013065236,0.86540246,13.067084123352535,0.28883903728950866
4.0,18325,0.9148658332511937,0.0,0.08272285908848664,0.37499067,0.42453086,1.0000229,1.0899465,0.48659354,0.020019531,0.01766349,0.8823129,0.1584985,2.8739405,144.81696,0.09811512,0.44700196,7.387402,69.243904,36.639194,0.8901227,10.521262,0.0011183484,0.5978527,13.105450252308309,0.713908866127078
4.0,18985,0.8340634457272245,0.0,0.0019204715645173565,0.40911588,0.45531225,1.000018,1.3664426,0.39555448,0.0053710938,0.0043302528,0.80621433,0.065719746,1.5404187,330.8715,0.03342987,0.2983815,6.2592144,62.727272,40.715786,0.9767301,10.52124,0.0012387233,0.23827566,13.875487068218622,1.6461493893044674
4.0,19272,0.8327459084781973,0.0,0.0006029343154901889,0.3503866,0.41049355,1.000048,1.6553072,0.3599547,0.0029296875,0.0026815922,0.9153168,0.05987044,2.1754458,916.0087,0.020013848,0.2061101,5.955981,77.666664,38.19462,0.8807783,10.5324135,0.0011508381,0.24834314,12.407611910699144,1.0323854342317116
4.0,19369,0.8298682358872611,0.0,-0.0022747382754459977,0.3565383,0.4033757,1.0000309,0.9260682,0.58822536,0.0146484375,0.013303563,0.9081899,0.1391668,2.6359231,190.36055,0.07640715,0.40666923,7.460911,87.566666,37.35499,1.014407,10.529639,0.0012752744,0.4198832,10.596788698202461,-1.288346313097348
4.0,19662,0.8322502126878438,0.0,0.00010723852513672139,0.4458665,0.5205027,1.000032,1.9248248,0.37841725,0.0073242188,0.014506285,1.9805914,0.21430686,4.536399,312.2312,0.043307357,0.31227627,6.759849,83.333336,34.41006,1.0309193,10.528021,0.0013136883,0.21183258,12.576559234533585,0.9876797159518015
4.0,19683,0.914884274151215,0.0,0.08274129998850788,0.547851,0.6647855,1.0000364,0.9463599,0.39768356,0.033203125,0.021261087,0.6403339,0.17552778,2.9367764,164.2068,0.14570603,0.48325253,7.853115,79.338234,9.698792,0.19768946,10.534467,0.0010555747,0.54571277,19.333394807504714,6.795020129284379
4.0,20478,0.9966175407171249,0.0,0.16447456655441783,0.34180412,0.5113815,1.0000284,1.2979997,0.44832584,0.0034179688,0.010345664,3.0268457,0.22935596,6.6642313,696.351,0.02282177,0.20383601,5.82259,65.0,41.400547,1.1619791,10.523498,0.001214715,0.68003315,11.22086251299734,-0.0445424748742498
4.0,20873,0.8320974214972617,0.0,-4.555266544536973e-05,0.27030882,0.31682852,1.0000414,0.9872755,0.5876079,0.0034179688,0.0029788886,0.8715377,0.062313206,2.1813838,813.1677,0.02282177,0.2242142,6.2010446,80.28571,34.73837,1.0269018,10.5248165,0.001286364,1.2300822,8.189364051375817,-2.1719912052353316
4.0,21101,0.9146662315906724,0.0,0.08252325742796529,0.4795234,0.62054145,1.0000424,1.4046005,0.3817648,0.028808594,0.037076328,1.2869885,0.2842318,4.3006086,111.745445,0.13057601,0.49066192,7.549213,77.08475,30.303684,0.8430229,10.53167,0.0013592688,0.7966286,17.17498161583763,3.91850135676372
4.0,21359,0.5824920639570337,0.0,-0.24965091020567343,0.3319935,0.48066378,1.0000601,0.9123284,0.54822886,0.00390625,0.0034737168,0.8892715,0.06261863,1.7375793,473.63052,0.02555946,0.25474644,6.34687,79.0,38.848743,0.96918994,10.527967,0.0012436295,0.34322235,10.344495348214444,-0.658196833216145
4.0,23092,0.831504393844322,0.0,-0.0006385803183851513,0.5999354,0.7380183,1.0000393,1.1123449,0.43216953,0.008300781,0.0049831513,0.6003232,0.06884088,1.3699219,264.41254,0.048038643,0.3280647,6.621022,64.47059,21.278934,0.44797647,10.540152,0.0010782033,0.5636447,18.50396910453145,7.274767977350901
4.0,23510,0.9155458338500466,0.0,0.08340285968733951,0.33894044,0.4345454,1.0000558,1.5958351,0.37000847,0.0024414062,0.0021198834,0.86830425,0.057686783,2.1817784,1115.1406,0.017123925,0.15590033,5.818705,73.0,39.818794,0.981241,10.530956,0.0011981651,1.8289726,11.848937802195081,0.45726877842784164
4.0,24097,0.914789867742608,0.0,0.08264689357990085,0.29272532,0.40022257,1.0000281,1.053908,0.54198205,0.0087890625,0.012212376,1.389497,0.19300772,5.231728,515.7752,0.05035992,0.31144118,7.0270467,82.611115,46.97848,1.2365247,10.515782,0.0013612256,0.68325335,8.429595980279165,-3.6583465721936466
4.0,24162,0.7552839714626316,0.0,-0.07685900270007551,0.42061988,0.5069039,1.0000371,1.9454575,0.37362713,0.0043945312,0.007953485,1.8098596,0.14044628,3.9669142,472.49066,0.028235715,0.26229987,6.36189,80.333336,44.408028,1.1505526,10.498726,0.0013841119,0.40190864,11.158731181189456,-0.7296238814251831
8.0,906,0.9200385293612877,0.0,0.08789555519858061,0.3643414,0.4983944,1.0000341,1.3883637,0.39058352,0.0087890625,0.011638192,1.3241677,0.18360247,5.5398335,538.8558,0.05035992,0.31470206,6.641223,65.44444,42.4186,1.0378828,10.515504,0.0012634406,0.9038265,12.49496425003746,0.33554582879541117
8.0,2083,0.5997167894674931,0.0,-0.23242618469521403,0.3159094,0.46128297,1.000046,2.2197258,0.40591222,0.0024414062,0.0029667993,1.215201,0.07575872,2.9509063,1173.6249,0.017123925,0.17501415,6.0973816,91.4,34.84776,3.257655,10.49223,0.0027130414,0.18519397,4.432018821149535,-5.558517427018734
8.0,2643,0.83148984288952,0.0,-0.0006531312731871131,0.33232957,0.48884282,1.0000316,2.202213,0.4403447,0.0043945312,0.00656785,1.4945507,0.13703138,4.4421124,789.56714,0.028235715,0.2363353,6.5665274,90.111115,34.55186,0.9408347,10.527874,0.001208615,0.047108524,7.755714107556374,-2.4407002083345364
8.0,2761,0.9979385236899058,0.0,0.16579554952719866,0.31474796,0.37731,1.0000432,1.0976474,0.48705477,0.0073242188,0.0037983833,0.51860595,0.06033375,1.8649863,556.56537,0.043307357,0.30468127,6.611042,64.53333,44.491066,1.1157122,10.519659,0.0012000216,0.3545644,10.810785600956804,-0.9571388983807962
8.0,3661,0.5829652529549397,0.0,-0.24917772120776738,0.43529072,0.49661335,0.99999446,1.2534873,0.44219416,0.0073242188,0.007385801,1.0084081,0.12360891,3.3503609,489.08728,0.043307357,0.29205596,6.7993574,78.46667,31.871498,0.75186265,10.529659,0.0011830169,0.33519623,13.072620635099973,1.1377313218970695
8.0,4637,0.5844963288012271,0.0,-0.24764664536147996,0.30637237,0.4870594,1.0000345,1.0249588,0.5714221,0.0126953125,0.012135476,0.9559021,0.16941911,4.4728622,418.23102,0.068048745,0.35004848,7.088505,71.57692,50.157597,1.3880314,10.517115,0.0013965704,0.7939487,9.001721821539036,-3.234205841009973
8.0,5222,0.9143528289423557,0.0,0.0822098547796486,0.3829442,0.46018258,1.000033,1.5331336,0.48220193,0.0063476562,0.010870793,1.712568,0.15871772,3.2480829,271.8366,0.03844451,0.30779138,6.841205,87.23077,66.18334,1.6511645,10.565223,0.001105842,0.41923234,11.46877115346243,-1.9752634955746455
8.0,5799,0.7480974716600031,0.0,-0.08404550250270404,0.46605894,0.52238077,1.0000539,1.210882,0.42116296,0.0126953125,0.009389477,0.73960185,0.10458714,1.8878605,203.63579,0.068048745,0.38818443,6.7632375,60.423077,32.51827,0.90970373,10.5274105,0.0013633557,0.0500421,16.256830959486546,4.103446059792822
8.0,6882,0.7494876663889348,0.0,-0.08265530777377228,0.36820683,0.51178646,1.0000482,1.6106931,0.48771513,0.008300781,0.01634017,1.9685099,0.21915375,4.9531217,301.43723,0.048038643,0.3388509,7.082926,95.05882,31.704063,0.7847022,10.52808,0.0012708339,0.33872357,9.898806070571016,-0.9011728979258808
8.0,7290,0.8317192665369172,0.0,-0.0004237076257899153,0.3176023,0.4491131,1.0000479,1.0622927,0.5204026,0.005859375,0.0068137627,1.1628822,0.11956943,3.7320569,585.69763,0.03595768,0.27455866,6.5507984,74.833336,37.72086,0.9173238,10.525217,0.0012300169,0.39103165,10.16111185370896,-0.9384020702057405
8.0,8097,0.8330084761449447,0.0,0.0008655019822375598,0.46278962,0.6622032,1.0000275,1.1314999,0.4730124,0.017089844,0.019629128,1.1485844,0.19780138,4.5430408,215.08574,0.086486176,0.41737166,7.329465,73.942856,36.4808,1.0020587,10.532896,0.0012781261,1.243218,14.54786853673585,2.182946595225728
8.0,8156,0.8321145153846979,0.0,-2.8458778009166075e-05,0.43491554,0.5340256,1.000052,1.1886901,0.4635886,0.0048828125,0.004557007,0.93327504,0.09472262,3.1971262,744.8734,0.030857366,0.22884959,6.570891,82.7,37.82889,1.0375451,10.509584,0.0013940384,0.34364444,11.847259131612297,0.13671742739676235
8.0,8569,0.7502886184471814,0.0,-0.08185435571552568,0.37675205,0.44619602,1.0000343,1.2572631,0.39821994,0.0029296875,0.00213471,0.7286477,0.055774327,2.2028408,1242.6351,0.020013848,0.17632678,6.17541,87.166664,31.579536,0.76439494,10.529767,0.0012567651,0.3416068,12.474787094556582,1.1327657915105005
8.0,8915,0.9162063541201254,0.0,0.0840633799574183,0.295346,0.368566,1.0000473,0.9357018,0.58884573,0.0043945312,0.0028058346,0.6384833,0.05464304,1.6341302,586.9033,0.028235715,0.24260493,6.4404426,81.888885,40.8861,0.9444276,10.529749,0.0011204691,0.4530036,8.858718428180353,-2.13468102396386
8.0,9113,0.7498157797332775,0.0,-0.0823271944294296,0.38257036,0.48576286,1.0000366,1.2093823,0.55911756,0.0073242188,0.0068211877,0.9313195,0.10495307,2.627984,403.00226,0.043307357,0.30708328,6.951787,84.8,41.32139,1.3149694,10.503667,0.0017338092,0.31312937,9.097050733052866,-2.809048506596339
8.0,9926,0.8306370797363343,0.0,-0.0015058944263728335,0.48790893,0.55508846,1.0000279,1.3473022,0.39871204,0.0068359375,0.0040573413,0.5935311,0.06423449,1.5433294,400.98584,0.04089351,0.2992777,6.484335,68.42857,37.660103,0.8841294,10.541237,0.0011056692,0.1130902,15.884588408903175,3.6795188571668707
8.0,10019,0.7492309599523045,0.0,-0.08291201421040262,0.38104868,0.480294,1.0000534,2.113841,0.33765268,0.0034179688,0.010044833,2.938831,0.25392124,8.914946,989.9739,0.02282177,0.18461782,6.268218,88.0,35.331116,1.5711019,10.531151,0.0014942613,0.3172475,10.244529011119115,-0.6234839431602999
8.0,10467,0.9146571401652182,0.0,0.08251416600251105,0.29508325,0.44435892,1.0000312,1.5563897,0.5118913,0.0024414062,0.0021098242,0.864184,0.057169817,1.8251355,893.68243,0.017123925,0.14842619,5.74551,66.0,35.720387,0.82869977,10.531193,0.0011075282,0.3842412,8.781632869943198,-1.5630468211570046
8.0,10518,0.8344160012493376,0.0,0.0022730270866304636,0.3566951,0.5810544,1.0000635,1.5291547,0.4362077,0.0034179688,0.00706097,2.065838,0.14058888,3.8800976,529.89087,0.02282177,0.22751802,6.106046,73.71429,41.730385,1.2474724,10.51688,0.0013640439,0.24423885,10.375251861277633,-0.6545629896510677
8.0,11303,0.5841017619338041,0.0,-0.24804121222890296,0.3862617,0.4834437,1.0000497,2.3680067,0.35679168,0.0024414062,0.0051797675,2.1216328,0.12100655,3.7224276,659.5426,0.017123925,0.18074872,6.018714,90.6,37.7523,0.9332302,10.523674,0.0012083233,0.26623258,10.154678726625676,-0.7913413831165419
8.0,11898,0.8313010519098801,0.0,-0.0008419222528269765,0.49443123,0.57285106,1.0000294,1.2899216,0.4302203,0.0024414062,0.0010115271,0.4143215,0.025815558,0.8985927,884.305,0.017123925,0.16592854,5.811999,75.6,34.901283,0.7888622,10.524234,0.0011946425,0.18364958,14.680049979822119,3.032917083728997
8.0,12092,0.831568013241243,0.0,-0.0005749609214641405,0.32733628,0.4285172,1.0000575,1.1510466,0.5358049,0.0048828125,0.008383241,1.7168877,0.17237984,5.4456506,704.1626,0.030857366,0.23649783,6.463421,77.5,42.34458,0.99437135,10.518503,0.0012462521,0.27185374,9.477567996918559,-1.8002284746539423
8.0,12265,0.8487165644910419,0.0,0.01657359032833483,0.47514388,0.5277891,1.0000165,1.2447753,0.4502365,0.0068359375,0.008127599,1.1889516,0.15113904,4.914008,702.96814,0.04089351,0.2704501,6.625654,71.35714,37.659603,0.8647384,10.526722,0.0012472015,0.72705716,14.161661323377455,1.9204034172757918
8.0,12354,0.7493616474530427,0.0,-0.08278132670966443,0.54539824,0.627901,1.0000117,1.6341087,0.33938074,0.0053710938,0.00813084,1.5138146,0.12671474,3.0186691,351.8679,0.03342987,0.2932762,6.3417797,77.72727,25.12642,0.8550008,10.509678,0.0017201572,0.9484624,16.007530569561872,3.9207234857221334
8.0,12636,0.7495921001245733,0.0,-0.08255087403813377,0.38318816,0.46886548,1.0000416,1.156769,0.45391718,0.017578125,0.024279427,1.3812296,0.25579146,5.691912,236.46037,0.088457674,0.41143066,7.3592234,80.583336,31.41728,0.6942272,10.536261,0.0011318971,0.096348666,13.715913441999302,1.5885963493830646
8.0,13899,0.6688786918918291,0.0,-0.16326428227087797,0.4782283,0.6197345,1.0000403,1.5683095,0.41033095,0.0048828125,0.015305401,3.134546,0.3046922,10.263114,734.71826,0.030857366,0.24139896,6.3639336,76.4,34.142086,1.0584453,10.520575,0.0014296013,0.40990973,13.359105299142819,1.936769722594965
8.0,14072,0.8324198307576202,0.0,0.00027685659491305525,0.27376658,0.35973424,1.0000517,1.1829131,0.5396006,0.0024414062,0.0056685535,2.3218396,0.14785814,5.115576,955.48157,0.017123925,0.16554959,5.813143,74.4,38.972637,1.0048872,10.531749,0.0012120049,0.32112673,9.036151788076975,-1.6340221126647843
8.0,14224,0.8319509322803545,0.0,-0.00019204188235255604,0.31868398,0.47134802,1.0000544,1.1288269,0.59097165,0.01953125,0.01790779,0.9168789,0.1790404,3.5306025,191.47238,0.096209176,0.42169192,7.4407907,73.05,51.177086,1.6580724,10.49286,0.0017008744,0.11644805,8.423667914759935,-4.220598449328797
8.0,16362,0.7495649913713957,0.0,-0.08257798279131146,0.29992017,0.39942262,1.0000458,1.2309372,0.4771462,0.0034179688,0.0029700832,0.86896145,0.08288441,3.3482385,1353.9996,0.02282177,0.16284241,6.349858,91.71429,39.63963,0.9576409,10.528781,0.0012150523,0.5367187,9.19156637523453,-1.9726998655126253
8.0,17016,0.916153118868048,0.0,0.08401014470534085,0.44870415,0.50602907,1.0000242,1.1492496,0.428416,0.00390625,0.0031549714,0.8076727,0.075938255,2.974368,1194.8789,0.02555946,0.20296754,6.1890955,67.75,34.73257,0.7938366,10.524387,0.0011348804,0.428566,14.105280261572254,2.6150823535043717
8.0,17906,0.9988402227560679,0.0,0.16669724859336077,0.39139858,0.47239316,1.0000287,1.1242204,0.4957335,0.024414062,0.017953992,0.7353955,0.14963701,2.4590569,125.72948,0.11475313,0.4676936,7.4202347,65.5,38.08253,0.94187313,10.499256,0.0013065236,0.86540246,13.067084123352535,0.28883903728950866
8.0,18325,0.583428801401169,0.0,-0.24871417276153807,0.37499067,0.42453086,1.0000229,1.0899465,0.48659354,0.020019531,0.01766349,0.8823129,0.1584985,2.8739405,144.81696,0.09811512,0.44700196,7.387402,69.243904,36.639194,0.8901227,10.521262,0.0011183484,0.5978527,13.105450252308309,0.713908866127078
