setting,target,control,predictor,rho,p,ci_lo,ci_hi,n,k_controls,controls,n_boot,n_boot_valid,p_holm,q_bh
gpt2_small,collateral_raw,none,bin_entropy,0.10997119932181175,0.05709542014214467,-0.005160065132807998,0.22513906831670388,300,0,,10000,10000,0.7422404618478807,0.13560162283759358
gpt2_small,collateral_raw,none,act_entropy,0.11761856152925504,0.04177245758006731,0.006343204684587539,0.22993569099339584,300,0,,10000,10000,0.5848144061209424,0.1322794490035465
gpt2_small,collateral_raw,none,act_kurtosis,-0.09682748135030386,0.09412363203845123,-0.20910786869989717,0.015129924902126349,300,0,,10000,10000,1.0,0.19408240552005185
gpt2_small,collateral_raw,none,act_mag,0.07774243510253766,0.1792880269638829,-0.03623395122615176,0.19217887302665054,300,0,,10000,10000,1.0,0.26203634710105966
gpt2_small,collateral_raw,none,act_mean_firing,-0.08162517899281574,0.15846833067841778,-0.1938121954768209,0.030705266227823262,300,0,,10000,10000,1.0,0.25090819024082817
gpt2_small,collateral_raw,none,act_std,0.013844719801071633,0.8112545052333954,-0.0971818519068602,0.12455210638148281,300,0,,10000,10000,1.0,0.8112545052333954
gpt2_small,collateral_raw,none,act_max,-0.05652134637117756,0.32922718296958786,-0.16530147175515703,0.053966667290057675,300,0,,10000,10000,1.0,0.4224524986676767
gpt2_small,collateral_raw,none,coact_entropy,-0.015411417627677641,0.7903662779062285,-0.13237633207123037,0.10354331021042329,300,0,,10000,10000,1.0,0.8112545052333954
gpt2_small,collateral_raw,none,coact_count,-0.20351511634958977,0.0003889553748841047,-0.3140792265201301,-0.08869102548052028,300,0,,10000,10000,0.00583433062326157,0.001478030424559598
gpt2_small,collateral_raw,none,logit_l2,0.08262453220221248,0.1534166768397507,-0.03868708167183226,0.20366266601484054,300,0,,10000,10000,1.0,0.25090819024082817
gpt2_small,collateral_raw,none,logit_linf,-0.0198070606078574,0.7325994947348081,-0.1357083277076673,0.09811978512862926,300,0,,10000,10000,1.0,0.8112545052333954
gpt2_small,collateral_raw,none,logit_entropy,0.24911281540137134,1.2667727245053856e-05,0.13889982347221083,0.35238930786465855,300,0,,10000,10000,0.0002026836359208617,6.017170441400582e-05
gpt2_small,collateral_raw,none,logit_top10_mass,-0.09455254721541509,0.10214863448423782,-0.20564287548331647,0.017695189844099297,300,0,,10000,10000,1.0,0.19408240552005185
gpt2_small,collateral_raw,primary,crowding,0.48179836617836463,1.1456426557481864e-18,0.3789545442422843,0.5719653614364798,300,3,"effect_l2,act_max,frequency",10000,10000,1.9475925147719167e-17,1.9475925147719167e-17
gpt2_small,collateral_raw,primary,crowd_max,0.3468185484388514,8.072956860154564e-10,0.232513387790171,0.4507777023791889,300,3,"effect_l2,act_max,frequency",10000,10000,1.2109435290231847e-08,4.574675554087586e-09
gpt2_small,collateral_raw,primary,dec_norm,-0.03786698753161464,0.5156475704425524,-0.1499146360172133,0.07632841790755172,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.673333871697345
gpt2_small,collateral_raw,primary,enc_norm,0.09568755327363303,0.09978967514557109,-0.021555297248137414,0.2097980819186982,300,3,"effect_l2,act_max,frequency",10000,10000,0.6985277260189976,0.15422040704315532
gpt2_small,collateral_raw,primary,enc_dec_cos,-0.43847194419996394,2.1954518624231234e-15,-0.5309221186494865,-0.33497343232688237,300,3,"effect_l2,act_max,frequency",10000,10000,3.5127229798769974e-14,1.866134083059655e-14
gpt2_small,collateral_raw,primary,bin_entropy,,,,,300,3,"effect_l2,act_max,frequency",10000,0,,
gpt2_small,collateral_raw,primary,act_entropy,-0.021087375900279398,0.717411052866839,-0.13073220641807112,0.09237877783952601,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.7622492436710164
gpt2_small,collateral_raw,primary,act_kurtosis,0.031044167456519292,0.5941181220858927,-0.08353483891465473,0.1438762393624852,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.673333871697345
gpt2_small,collateral_raw,primary,act_mag,0.12453034922833492,0.03191886920145895,0.006357397168314461,0.23177585130998907,300,3,"effect_l2,act_max,frequency",10000,10000,0.35110756121604847,0.07751725377497173
gpt2_small,collateral_raw,primary,act_mean_firing,-0.031122036600543735,0.5931926834318378,-0.1482089647878757,0.08815851673409632,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.673333871697345
gpt2_small,collateral_raw,primary,act_std,0.10589003753612385,0.0684084182951207,-0.015366508444998527,0.21384701095539166,300,3,"effect_l2,act_max,frequency",10000,10000,0.5472673463609656,0.11629431110170521
gpt2_small,collateral_raw,primary,coact_entropy,-0.3401879806191646,1.7612948810896343e-09,-0.42964922596514676,-0.23800954937681676,300,3,"effect_l2,act_max,frequency",10000,10000,2.4658128335254882e-08,7.485503244630946e-09
gpt2_small,collateral_raw,primary,coact_count,-0.1997687633836844,0.0005337763896960351,-0.3070565098094514,-0.08837438972735168,300,3,"effect_l2,act_max,frequency",10000,10000,0.006405316676352421,0.0015123664374720996
gpt2_small,collateral_raw,primary,logit_l2,-0.08265049962672522,0.15537538118577082,-0.20008694577478528,0.043988393987653626,300,3,"effect_l2,act_max,frequency",10000,10000,0.9322522871146249,0.22011512334650865
gpt2_small,collateral_raw,primary,logit_linf,-0.11451865251813813,0.04863842161754261,-0.22587181575020104,0.001618073334663968,300,3,"effect_l2,act_max,frequency",10000,10000,0.4863842161754261,0.10335664593727804
gpt2_small,collateral_raw,primary,logit_entropy,0.3008573188568871,1.250282884619173e-07,0.19082465406699134,0.40344740800871287,300,3,"effect_l2,act_max,frequency",10000,10000,1.625367750004925e-06,4.2509618077051885e-07
gpt2_small,collateral_raw,primary,logit_top10_mass,-0.10997392382665558,0.05835657870446467,-0.2264018267240556,0.008165591761884633,300,3,"effect_l2,act_max,frequency",10000,10000,0.525209208340182,0.11022909310843326
gpt2_small,collateral_raw,robust,crowding,0.5222362620441812,2.9864375730259947e-22,0.42475273404401803,0.6077761404240277,300,2,"frequency,act_max",10000,10000,5.076943874144191e-21,5.076943874144191e-21
gpt2_small,collateral_raw,robust,crowd_max,0.3787643110170586,1.3357469464421137e-11,0.26285678643147703,0.4829537931323918,300,2,"frequency,act_max",10000,10000,2.0036204196631705e-10,7.569232696505311e-11
gpt2_small,collateral_raw,robust,dec_norm,-0.051572981628871535,0.37500538313535103,-0.16690342322342985,0.06387712004074601,300,2,"frequency,act_max",10000,10000,1.0,0.531257626108414
gpt2_small,collateral_raw,robust,enc_norm,0.09871404809670961,0.08893098896497977,-0.015647752514177167,0.21196605659546516,300,2,"frequency,act_max",10000,10000,0.8003789006848179,0.1674845301936114
gpt2_small,collateral_raw,robust,enc_dec_cos,-0.49298956677779326,1.179140939600147e-19,-0.5772689880523717,-0.39546877039324707,300,2,"frequency,act_max",10000,10000,1.8866255033602354e-18,1.002269798660125e-18
gpt2_small,collateral_raw,robust,bin_entropy,,,,,300,2,"frequency,act_max",10000,0,,
gpt2_small,collateral_raw,robust,act_entropy,0.013824649662121458,0.8121457213976361,-0.1003663025797161,0.12655176745633784,300,2,"frequency,act_max",10000,10000,1.0,1.0
gpt2_small,collateral_raw,robust,act_kurtosis,0.0029345784702977593,0.9597670747232956,-0.11001181305638201,0.11347368011008686,300,2,"frequency,act_max",10000,10000,1.0,1.0
gpt2_small,collateral_raw,robust,act_mag,0.12453576887756489,0.03162181345492212,0.007645625833428773,0.23042716625368648,300,2,"frequency,act_max",10000,10000,0.3478399480041433,0.07679583267623943
gpt2_small,collateral_raw,robust,act_mean_firing,-0.008097573680828172,0.8892916404483603,-0.12151557895902053,0.11024548442676993,300,2,"frequency,act_max",10000,10000,1.0,1.0
gpt2_small,collateral_raw,robust,act_std,0.11505466121186432,0.04721141697700276,-0.009570712986721462,0.22332349074802757,300,2,"frequency,act_max",10000,10000,0.4721141697700276,0.10032426107613088
gpt2_small,collateral_raw,robust,coact_entropy,-0.3552519637736862,2.7196691147759297e-10,-0.4476081521836027,-0.2487605580009115,300,2,"frequency,act_max",10000,10000,3.807536760686301e-09,1.15585937377977e-09
gpt2_small,collateral_raw,robust,coact_count,-0.21126422065681458,0.00023952902041732152,-0.3231163024658256,-0.09726083073729375,300,2,"frequency,act_max",10000,10000,0.0028743482450078583,0.0006786655578490775
gpt2_small,collateral_raw,robust,logit_l2,0.09442394729158299,0.1037804087183997,-0.02483783513526335,0.21147455936173612,300,2,"frequency,act_max",10000,10000,0.8302432697471976,0.1674845301936114
gpt2_small,collateral_raw,robust,logit_linf,-0.0050559734161679,0.9307403685414082,-0.12302315470494585,0.11472084753421567,300,2,"frequency,act_max",10000,10000,1.0,1.0
gpt2_small,collateral_raw,robust,logit_entropy,0.24959394778350427,1.302126478154834e-05,0.14096314522777348,0.3529612527232977,300,2,"frequency,act_max",10000,10000,0.00016927644216012844,4.427230025726436e-05
gpt2_small,collateral_raw,robust,logit_top10_mass,-0.09319629501981945,0.10837234306645444,-0.20352535026639124,0.01988732692611069,300,2,"frequency,act_max",10000,10000,0.8302432697471976,0.1674845301936114
gpt2_small,collateral_raw,effect_only,crowding,0.4436814677364654,7.489128905490384e-16,0.34003180265881827,0.5396500064244598,300,1,effect_l2,10000,10000,1.422934492043173e-14,1.422934492043173e-14
gpt2_small,collateral_raw,effect_only,crowd_max,0.3030049880473963,9.109631791764952e-08,0.1872649189711436,0.41299669444155845,300,1,effect_l2,10000,10000,1.5619407532600685e-06,5.769433468117803e-07
gpt2_small,collateral_raw,effect_only,dec_norm,-0.04099641048356843,0.48005018446324144,-0.1555088079235693,0.0761821881344102,300,1,effect_l2,10000,10000,1.0,0.5700595940500992
gpt2_small,collateral_raw,effect_only,enc_norm,0.00513127126998751,0.9295930125877452,-0.11300176348290991,0.1258756768085086,300,1,effect_l2,10000,10000,1.0,0.9699193436558048
gpt2_small,collateral_raw,effect_only,enc_dec_cos,-0.2874214287797131,4.275740017669589e-07,-0.39717349868985585,-0.1734362460153947,300,1,effect_l2,10000,10000,6.841184028271343e-06,2.0309765083930547e-06
gpt2_small,collateral_raw,effect_only,frequency,0.05479851625496187,0.34501858626298276,-0.06270557013153935,0.17009346043162077,300,1,effect_l2,10000,10000,1.0,0.4718065520601372
gpt2_small,collateral_raw,effect_only,bin_entropy,0.05479851625496187,0.34501858626298276,-0.06270557013153935,0.17009346043162077,300,1,effect_l2,10000,10000,1.0,0.4718065520601372
gpt2_small,collateral_raw,effect_only,act_entropy,0.05450112145194011,0.3476469330969432,-0.061773341209574395,0.16767416455643236,300,1,effect_l2,10000,10000,1.0,0.4718065520601372
gpt2_small,collateral_raw,effect_only,act_kurtosis,-0.037516162688544234,0.5181334018218283,-0.1483010447708532,0.0781346289476419,300,1,effect_l2,10000,10000,1.0,0.5790902726243964
gpt2_small,collateral_raw,effect_only,act_mag,0.04670386796147631,0.4210263855952604,-0.06641256687864115,0.15878419365271418,300,1,effect_l2,10000,10000,1.0,0.5333000884206631
gpt2_small,collateral_raw,effect_only,act_mean_firing,-0.07560125514686744,0.19235000559401383,-0.1921038929900615,0.04264295217744014,300,1,effect_l2,10000,10000,1.0,0.406072234031807
gpt2_small,collateral_raw,effect_only,act_std,-0.0021899640537919214,0.9699193436558048,-0.11454855622457791,0.11085030146397744,300,1,effect_l2,10000,10000,1.0,0.9699193436558048
gpt2_small,collateral_raw,effect_only,act_max,-0.054584971261413776,0.34690459711974747,-0.16839057240157118,0.0610701494218995,300,1,effect_l2,10000,10000,1.0,0.4718065520601372
gpt2_small,collateral_raw,effect_only,coact_entropy,-0.06308837051460271,0.2768538575141898,-0.1806880436099333,0.05356022901319917,300,1,effect_l2,10000,10000,1.0,0.4718065520601372
gpt2_small,collateral_raw,effect_only,coact_count,-0.19112378493406323,0.0008948100110966645,-0.29955951843284906,-0.08174550522494146,300,1,effect_l2,10000,10000,0.013422150166449967,0.003400278042167325
gpt2_small,collateral_raw,effect_only,logit_l2,-0.09578641518297716,0.09829678154871556,-0.21511634739953459,0.03341889354465122,300,1,effect_l2,10000,10000,1.0,0.23345485617819944
gpt2_small,collateral_raw,effect_only,logit_linf,-0.12627425916472296,0.029029487406486938,-0.23812103273986635,-0.009731362882037135,300,1,effect_l2,10000,10000,0.4064128236908171,0.09192671012054197
gpt2_small,collateral_raw,effect_only,logit_entropy,0.30348023133099233,8.677448629222603e-08,0.1936896668441452,0.4045452178979499,300,1,effect_l2,10000,10000,1.5619407532600685e-06,5.769433468117803e-07
gpt2_small,collateral_raw,effect_only,logit_top10_mass,-0.11175871005369223,0.05355162196788667,-0.22791500969722742,0.00827298770884513,300,1,effect_l2,10000,10000,0.6961710855825267,0.14535440248426382
gpt2_small,collateral_ctilde,none,crowding,0.3440424893609929,9.240287836533674e-10,0.23310489583210758,0.44545440395502517,300,0,,10000,10000,1.755654688941398e-08,1.755654688941398e-08
gpt2_small,collateral_ctilde,none,crowd_max,0.2474063594943026,1.4583124474327929e-05,0.12849867862706485,0.36199745816844203,300,0,,10000,10000,0.00024791311606357476,7.829204859358536e-05
gpt2_small,collateral_ctilde,none,dec_norm,0.018973329493154223,0.7434521421489494,-0.09168815013089673,0.1279478809305706,300,0,,10000,10000,1.0,0.7852291790680658
gpt2_small,collateral_ctilde,none,enc_norm,0.021532239247102746,0.7103132255754947,-0.09799933915190154,0.13888204207188365,300,0,,10000,10000,1.0,0.7852291790680658
gpt2_small,collateral_ctilde,none,enc_dec_cos,-0.24591251013900153,1.6482536546017972e-05,-0.3554622884573927,-0.13056736075668596,300,0,,10000,10000,0.00026372058473628755,7.829204859358536e-05
gpt2_small,collateral_ctilde,none,frequency,0.04950610655290718,0.3928749299762146,-0.06551569955754061,0.16404019334871395,300,0,,10000,10000,1.0,0.6220519724623398
gpt2_small,collateral_ctilde,none,bin_entropy,0.04950610655290718,0.3928749299762146,-0.06551569955754061,0.16404019334871395,300,0,,10000,10000,1.0,0.6220519724623398
gpt2_small,collateral_ctilde,none,act_entropy,0.03818264647384972,0.5100099255524824,-0.07525213253611678,0.15292485962911917,300,0,,10000,10000,1.0,0.7150848008050229
gpt2_small,collateral_ctilde,none,act_kurtosis,-0.017209968999655555,0.7665711164119893,-0.13174831560893652,0.09467484596735765,300,0,,10000,10000,1.0,0.7852291790680658
gpt2_small,collateral_ctilde,none,act_mag,0.06304514494605494,0.2763751112423938,-0.04637276504299586,0.17192335793018015,300,0,,10000,10000,1.0,0.5251127113605482
gpt2_small,collateral_ctilde,none,act_mean_firing,-0.03667196302181138,0.526904590066859,-0.15002784841677402,0.0788201078696672,300,0,,10000,10000,1.0,0.7150848008050229
gpt2_small,collateral_ctilde,none,act_std,0.026598073311925683,0.64634181822377,-0.08371050739654669,0.13714992323970027,300,0,,10000,10000,1.0,0.7852291790680658
gpt2_small,collateral_ctilde,none,act_max,-0.01579839775997512,0.7852291790680658,-0.12862378496621032,0.09870102535217762,300,0,,10000,10000,1.0,0.7852291790680658
gpt2_small,collateral_ctilde,none,coact_entropy,-0.06742697141079346,0.24429459097309034,-0.1794047852874086,0.04825717916769008,300,0,,10000,10000,1.0,0.5157330253876352
gpt2_small,collateral_ctilde,none,coact_count,-0.16976638913236608,0.0031818091375416155,-0.2827024333591349,-0.05255708813835749,300,0,,10000,10000,0.04772713706312423,0.01209087472265814
gpt2_small,collateral_ctilde,none,logit_l2,-0.08542139357103967,0.13992658498524463,-0.199614396648187,0.02920582692711244,300,0,,10000,10000,1.0,0.332325639339956
gpt2_small,collateral_ctilde,none,logit_linf,-0.13460371781908687,0.01968515187995018,-0.24652929303628365,-0.02198685933502335,300,0,,10000,10000,0.2755921263193025,0.062336314286508904
gpt2_small,collateral_ctilde,none,logit_entropy,0.31086311321120175,3.826866989755755e-08,0.20320208551039481,0.4141153877490256,300,0,,10000,10000,6.888360581560359e-07,3.6355236402679673e-07
gpt2_small,collateral_ctilde,none,logit_top10_mass,-0.12196668851876134,0.03472116680202908,-0.23930432357712028,-0.0024784599215653116,300,0,,10000,10000,0.45137516842637804,0.09424316703407894
gpt2_small,collateral_ctilde,primary,crowding,0.43135337566764476,6.87980441636549e-15,0.3255897010942583,0.5289457473968627,300,3,"effect_l2,act_max,frequency",10000,10000,1.1695667507821334e-13,7.332976802160195e-14
gpt2_small,collateral_ctilde,primary,crowd_max,0.31325932815089585,3.4821876871817316e-08,0.19424963291660682,0.4252017929569756,300,3,"effect_l2,act_max,frequency",10000,10000,4.875062762054424e-07,1.479929767052236e-07
gpt2_small,collateral_ctilde,primary,dec_norm,0.011609277747624653,0.8420799383776589,-0.09952639901940681,0.12032185919192252,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.8979013887201408
gpt2_small,collateral_ctilde,primary,enc_norm,0.09165343999975163,0.11498311866822344,-0.02454604108125541,0.2059139226562334,300,3,"effect_l2,act_max,frequency",10000,10000,0.9198649493457876,0.19547130173597987
gpt2_small,collateral_ctilde,primary,enc_dec_cos,-0.42992288517668836,8.62703153195317e-15,-0.5245864788522154,-0.3216311155197606,300,3,"effect_l2,act_max,frequency",10000,10000,1.3803250451125073e-13,7.332976802160195e-14
gpt2_small,collateral_ctilde,primary,bin_entropy,,,,,300,3,"effect_l2,act_max,frequency",10000,0,,
gpt2_small,collateral_ctilde,primary,act_entropy,-0.020128331647887056,0.7297503813156281,-0.13214425444093728,0.09479770944690764,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.8979013887201408
gpt2_small,collateral_ctilde,primary,act_kurtosis,0.02311375212514393,0.6915824701252398,-0.0869897800048548,0.1323977532280067,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.8979013887201408
gpt2_small,collateral_ctilde,primary,act_mag,0.11390042570020208,0.04987515150254108,0.00431350846688885,0.21581191539037903,300,3,"effect_l2,act_max,frequency",10000,10000,0.49875151502541076,0.10598469694289979
gpt2_small,collateral_ctilde,primary,act_mean_firing,-0.011385617901294984,0.8450836599718973,-0.12366719869634375,0.1050058941036943,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.8979013887201408
gpt2_small,collateral_ctilde,primary,act_std,0.099962764223793,0.08547380312961425,-0.013776193495765605,0.20184511225155197,300,3,"effect_l2,act_max,frequency",10000,10000,0.7692642281665283,0.1614505170226047
gpt2_small,collateral_ctilde,primary,coact_entropy,-0.3580534131913294,2.063488857159597e-10,-0.4531893821563658,-0.2483973153604461,300,3,"effect_l2,act_max,frequency",10000,10000,3.0952332857393956e-09,1.1693103523904383e-09
gpt2_small,collateral_ctilde,primary,coact_count,-0.18867443934487768,0.0010860243970687237,-0.3016610193643005,-0.07176859928852192,300,3,"effect_l2,act_max,frequency",10000,10000,0.013032292764824684,0.0030770691250280504
gpt2_small,collateral_ctilde,primary,logit_l2,0.018227448576444524,0.7544117169197367,-0.09292941779769319,0.12821045684801974,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.8979013887201408
gpt2_small,collateral_ctilde,primary,logit_linf,-0.07619911345188951,0.1903451351748766,-0.18785896820525275,0.04139723494492432,300,3,"effect_l2,act_max,frequency",10000,10000,1.0,0.29416975436117293
gpt2_small,collateral_ctilde,primary,logit_entropy,0.29779958472717233,1.6980828518765796e-07,0.18880618894694576,0.4017365225990648,300,3,"effect_l2,act_max,frequency",10000,10000,2.2075077074395535e-06,5.773481696380371e-07
gpt2_small,collateral_ctilde,primary,logit_top10_mass,-0.11660053789739881,0.04466059219933423,-0.2318918266965163,0.0015952669891928315,300,3,"effect_l2,act_max,frequency",10000,10000,0.49126651419267653,0.10598469694289979
gpt2_small,collateral_ctilde,robust,crowding,0.362081953248591,1.1620565249816636e-10,0.2545053582284321,0.4608696133735955,300,2,"frequency,act_max",10000,10000,1.9754960924688283e-09,1.9754960924688283e-09
gpt2_small,collateral_ctilde,robust,crowd_max,0.271037664007889,2.0508552179392877e-06,0.155710858984629,0.37729865077879166,300,2,"frequency,act_max",10000,10000,2.666111783321074e-05,6.9729077409935784e-06
gpt2_small,collateral_ctilde,robust,dec_norm,0.020734312220938845,0.7214932859336849,-0.08964318712669621,0.13441981812634657,300,2,"frequency,act_max",10000,10000,1.0,0.7665866163045402
gpt2_small,collateral_ctilde,robust,enc_norm,0.08552758398223399,0.14076989492117714,-0.03199235969199351,0.19973283837852834,300,2,"frequency,act_max",10000,10000,0.98538926444824,0.21755347396909197
gpt2_small,collateral_ctilde,robust,enc_dec_cos,-0.3421747508607468,1.3104126754447285e-09,-0.44444043733600574,-0.23140848035216605,300,2,"frequency,act_max",10000,10000,2.0966602807115657e-08,1.1138507741280192e-08
gpt2_small,collateral_ctilde,robust,bin_entropy,,,,,300,2,"frequency,act_max",10000,0,,
gpt2_small,collateral_ctilde,robust,act_entropy,-0.039955415230569336,0.49201149126291627,-0.14634622096346594,0.07160140008810742,300,2,"frequency,act_max",10000,10000,1.0,0.6158903112411941
gpt2_small,collateral_ctilde,robust,act_kurtosis,0.03856581294593372,0.5072037857280423,-0.07039451960242576,0.1475173384820576,300,2,"frequency,act_max",10000,10000,1.0,0.6158903112411941
gpt2_small,collateral_ctilde,robust,act_mag,0.10840416870361523,0.06162383931768033,-0.0011443371901847534,0.21388292829150068,300,2,"frequency,act_max",10000,10000,0.554614553859123,0.11640058537784063
gpt2_small,collateral_ctilde,robust,act_mean_firing,-0.024061261024310793,0.6791114034443921,-0.13935308985675077,0.09310153232584159,300,2,"frequency,act_max",10000,10000,1.0,0.7665866163045402
gpt2_small,collateral_ctilde,robust,act_std,0.08959093287667874,0.12278609879043673,-0.02527678168073065,0.19770830779305285,300,2,"frequency,act_max",10000,10000,0.9822887903234938,0.20873636794374245
gpt2_small,collateral_ctilde,robust,coact_entropy,-0.3300612060392077,5.276332653716442e-09,-0.4241241040030651,-0.2190091509266257,300,2,"frequency,act_max",10000,10000,7.914498980574663e-08,2.989921837105984e-08
gpt2_small,collateral_ctilde,robust,coact_count,-0.17217075937804235,0.0028643220603593185,-0.28350128171560013,-0.05176584408773841,300,2,"frequency,act_max",10000,10000,0.03437186472431182,0.008115579171018069
gpt2_small,collateral_ctilde,robust,logit_l2,-0.0815894529714304,0.16005810074484633,-0.19685629338170982,0.036329707326447344,300,2,"frequency,act_max",10000,10000,0.98538926444824,0.22674897605519898
gpt2_small,collateral_ctilde,robust,logit_linf,-0.12986649656461083,0.024966304763157247,-0.24008356946592105,-0.014406804241723324,300,2,"frequency,act_max",10000,10000,0.27462935239472974,0.06063245442481046
gpt2_small,collateral_ctilde,robust,logit_entropy,0.31190813004881346,3.8077562106616624e-08,0.1996220426277102,0.4152225155780061,300,2,"frequency,act_max",10000,10000,5.330858694926328e-07,1.6182963895312065e-07
gpt2_small,collateral_ctilde,robust,logit_top10_mass,-0.12145823167109354,0.03611353605621494,-0.2365179658926544,-0.0010621446211560878,300,2,"frequency,act_max",10000,10000,0.36113536056214934,0.07674126411945674
gpt2_small,collateral_ctilde,effect_only,crowding,0.3984800447912931,8.053680249504831e-13,0.28938251646977103,0.49881112039519837,300,1,effect_l2,10000,10000,1.5301992474059178e-11,1.5301992474059178e-11
gpt2_small,collateral_ctilde,effect_only,crowd_max,0.27747704437082094,1.0937731792464953e-06,0.1569019423909508,0.39301783305138854,300,1,effect_l2,10000,10000,1.7500370867943925e-05,5.195422601420853e-06
gpt2_small,collateral_ctilde,effect_only,dec_norm,0.00997229513866395,0.8636583760462188,-0.10004793802321744,0.11972931689960885,300,1,effect_l2,10000,10000,1.0,0.9652652438163623
gpt2_small,collateral_ctilde,effect_only,enc_norm,0.005622863092394588,0.9228678319965825,-0.11080953267428992,0.12220301398417445,300,1,effect_l2,10000,10000,1.0,0.9741382671075036
gpt2_small,collateral_ctilde,effect_only,enc_dec_cos,-0.2807890325987688,8.032053763437828e-07,-0.38624679546435775,-0.17119690023290507,300,1,effect_l2,10000,10000,1.3654491397844308e-05,5.086967383510624e-06
gpt2_small,collateral_ctilde,effect_only,frequency,0.08347755096743605,0.149887212119345,-0.03262143148739863,0.19662406472398164,300,1,effect_l2,10000,10000,1.0,0.29270833558525255
gpt2_small,collateral_ctilde,effect_only,bin_entropy,0.08347755096743605,0.149887212119345,-0.03262143148739863,0.19662406472398164,300,1,effect_l2,10000,10000,1.0,0.29270833558525255
gpt2_small,collateral_ctilde,effect_only,act_entropy,0.07669104040078557,0.18599974922070567,-0.03693339263710317,0.18980936359768225,300,1,effect_l2,10000,10000,1.0,0.3212722941084916
gpt2_small,collateral_ctilde,effect_only,act_kurtosis,-0.05188802559226937,0.3712833255159171,-0.1634617959368638,0.06066575872078011,300,1,effect_l2,10000,10000,1.0,0.587865265400202
gpt2_small,collateral_ctilde,effect_only,act_mag,0.0826350163708521,0.15405701872908031,-0.028199604148547164,0.189250631348815,300,1,effect_l2,10000,10000,1.0,0.29270833558525255
gpt2_small,collateral_ctilde,effect_only,act_mean_firing,-0.042626871948653194,0.4627452276204677,-0.15421360849975504,0.07431046321546605,300,1,effect_l2,10000,10000,1.0,0.6280113803420634
gpt2_small,collateral_ctilde,effect_only,act_std,0.03562469093754226,0.5394644460139255,-0.07507057030454964,0.14632248630355732,300,1,effect_l2,10000,10000,1.0,0.683321631617639
gpt2_small,collateral_ctilde,effect_only,act_max,-0.018615147594363942,0.748539685746689,-0.13146535835907658,0.09710472780859519,300,1,effect_l2,10000,10000,1.0,0.8888908768241932
gpt2_small,collateral_ctilde,effect_only,coact_entropy,-0.045192527399682283,0.43622923224933735,-0.15946700402946923,0.06735375580975048,300,1,effect_l2,10000,10000,1.0,0.6280113803420634
gpt2_small,collateral_ctilde,effect_only,coact_count,-0.1850446675706428,0.0013084466333882318,-0.2995895674074858,-0.06760128575817313,300,1,effect_l2,10000,10000,0.019626699500823477,0.004972097206875281
gpt2_small,collateral_ctilde,effect_only,logit_l2,0.00024569478113209447,0.9966244281094442,-0.11259329468705932,0.11407063859219511,300,1,effect_l2,10000,10000,1.0,0.9966244281094441
gpt2_small,collateral_ctilde,effect_only,logit_linf,-0.08960544622543197,0.122093818197747,-0.20284033898512496,0.027424690629242885,300,1,effect_l2,10000,10000,1.0,0.29270833558525255
gpt2_small,collateral_ctilde,effect_only,logit_entropy,0.29761842592049226,1.5708316527248377e-07,0.1879890794841816,0.40025194509804995,300,1,effect_l2,10000,10000,2.8274969749047077e-06,1.492290070088596e-06
gpt2_small,collateral_ctilde,effect_only,logit_top10_mass,-0.11772126446138673,0.04193721366542131,-0.23351647269787282,-2.3101072610762934e-05,300,1,effect_l2,10000,10000,0.5871209913158983,0.13280117660716748
gpt2_small,kl_mean,none,crowding,0.290150779453105,3.136831526169106e-07,0.17744793173947632,0.3948154568882349,300,0,,10000,10000,4.3915641366367485e-06,9.933299832868836e-07
gpt2_small,kl_mean,none,crowd_max,0.15372996449515694,0.007643163680445342,0.03715799744595359,0.2667937175556884,300,0,,10000,10000,0.07643163680445342,0.01452201099284615
gpt2_small,kl_mean,none,dec_norm,-0.08622311340973511,0.1362322241471129,-0.20006249135716425,0.029920583135733262,300,0,,10000,10000,0.9287889585619601,0.18488658991393891
gpt2_small,kl_mean,none,enc_norm,-0.18911854576161957,0.0009958072112906092,-0.29552584851094454,-0.08007840150663761,300,0,,10000,10000,0.01194968653548731,0.0023650421268151967
gpt2_small,kl_mean,none,enc_dec_cos,-0.0870089667662974,0.13268413693742287,-0.1970216971610345,0.025999081628122936,300,0,,10000,10000,0.9287889585619601,0.18488658991393891
gpt2_small,kl_mean,none,frequency,0.37304060688252716,2.4415769901150106e-11,0.2639931515766408,0.4737261140389807,300,0,,10000,10000,4.63899628121852e-10,2.31949814060926e-10
gpt2_small,kl_mean,none,bin_entropy,0.37304060688252716,2.4415769901150106e-11,0.2639931515766408,0.4737261140389807,300,0,,10000,10000,4.63899628121852e-10,2.31949814060926e-10
gpt2_small,kl_mean,none,act_entropy,0.3637769308547873,8.112741489966328e-11,0.25609124546801354,0.4622612543957097,300,0,,10000,10000,1.3791660532942758e-09,5.138069610312008e-10
